1, 17, 12760208.21, 1, 14729785.36, 26, 15088734.25, 19, 15491625.94, 14, 16220808.63, 8, 16769180.69, 29, 17144408.60, 43, 17190803.16, 13, 17450077.96, 18, 17742034.54, 2, 17827936.11, 11, 18452460.94, 16, 20946558.56, 9, 22168105.71, 37, 23421683.21, 5, 25409217.62, 33, 27632766.95, 22, 30812862.17, 23, 34627522.11, 28, 56907099.26, 36, 58070606.50, 38, 59471224.52, 20, 69100352.64, 3, 77629016.45, 10, 78291853.46, 15, 79222292.97, 32, 89758013.37, 44, 94207889.36, 40, 94336523.04, 34, 96442785.24, 7, 99443407.15, 24, 104837092.18, 31, 107730533.32, 41, 109043017.59, 30, 109300772.00, 21, 110123015.69, 39, 118341671.64, 35, 120355481.20, 25, 124165122.31, 12, 127093681.33, 42, 143615458.10, 27, 149029263.92, 6, 149539337.77, 45, 150757039.35, 4, 161920336.89
2, 23, 17732060.33, 12, 20905012.72, 24, 20932582.80, 31, 21073558.81, 26, 22089582.12, 34, 22610455.23, 6, 22726382.63, 1, 23700678.87, 29, 23750207.42, 39, 23768329.13, 21, 28588436.36, 13, 29128972.90, 18, 30060579.37, 30, 30074182.11, 28, 30540085.50, 32, 31013079.54, 10, 32125270.15, 22, 33396648.22, 42, 39471822.28, 20, 44259803.03, 27, 46489263.37, 2, 65270706.36, 36, 89556653.84, 33, 93294796.05, 5, 96817984.31, 17, 101164293.41, 40, 104108916.99, 8, 107944166.92, 16, 116055871.65, 35, 118435625.78, 25, 120832500.97, 38, 125574932.52, 11, 131488133.49, 41, 131782329.19, 37, 141953564.08, 44, 162467950.67, 43, 178331893.85, 3, 183296784.59, 9, 240859061.31, 14, 245356633.57, 7, 267362556.42, 4, 280103913.33, 19, 289911075.21, 15, 308048484.39, 45, 356512920.15
3, 14, 18172758.41, 3, 19944273.27, 45, 20339379.01, 25, 20695575.75, 43, 21707739.60, 10, 22099191.03, 36, 25240318.09, 9, 26959847.16, 19, 27040798.98, 39, 27133106.99, 6, 27179793.45, 24, 27316851.17, 4, 28782325.03, 28, 29655734.45, 31, 29982140.94, 16, 30821499.02, 40, 33285907.96, 30, 36151596.19, 26, 36887087.60, 20, 39197502.54, 1, 55471732.32, 15, 80106731.47, 23, 82126318.77, 34, 85553986.21, 33, 86154207.46, 12, 98770957.32, 41, 105773226.06, 21, 116131004.19, 32, 116239725.94, 5, 119131605.51, 35, 129452117.52, 11, 141062975.55, 44, 151372247.46, 18, 161391114.95, 17, 172554425.75, 42, 183768793.67, 2, 204113010.04, 13, 237294042.85, 27, 239026858.90, 8, 261787381.24, 29, 268135705.87, 37, 279757460.81, 22, 340877089.69, 38, 467498020.71, 7, 473922138.15
4, 21, 13933970.58, 33, 15788403.85, 5, 16241315.74, 36, 16418421.82, 38, 18865910.20, 6, 19118923.99, 13, 20270499.33, 34, 22152615.41, 24, 22655172.23, 11, 23365862.37, 4, 24659007.38, 23, 26881408.65, 41, 26906137.12, 17, 27580882.49, 45, 27874268.08, 37, 27958544.97, 20, 30786408.05, 29, 32116915.62, 32, 34576940.84, 3, 41814566.88, 44, 45287939.00, 19, 47931299.59, 12, 67321886.49, 26, 110764717.35, 40, 112043121.00, 42, 134882487.79, 43, 140061118.11, 1, 147746272.84, 39, 185255778.28, 16, 186820714.88, 8, 188582580.46, 18, 218548536.97, 30, 232509207.66, 9, 233630393.69, 22, 237642673.85, 7, 269826996.56, 28, 288106416.65, 31, 289933075.08, 25, 295179851.45, 27, 317109455.18, 15, 348585386.31, 10, 383546035.63, 35, 426481708.73, 14, 432413056.36, 2, 449383220.57
5, 45, 11250938.51, 38, 12861873.69, 21, 13087848.49, 3, 15582173.39, 1, 15786987.80, 24, 18660694.56, 42, 18907172.59, 33, 19480243.98, 11, 20666002.54, 35, 21672020.93, 8, 22742846.84, 6, 23406443.38, 9, 25410926.93, 5, 25470937.69, 26, 29525813.89, 12, 31073270.60, 25, 34293657.78, 31, 39027309.66, 43, 41125625.98, 40, 69204166.48, 30, 80300696.52, 16, 80931000.22, 39, 81454614.95, 15, 100031029.75, 41, 101289046.15, 36, 110242674.13, 4, 111081686.19, 7, 111890659.73, 32, 112867790.46, 27, 113833512.55, 20, 116004838.02, 29, 122796755.86, 10, 123001314.43, 44, 137617821.48, 23, 148036931.90, 22, 151990317.90, 19, 155942597.50, 34, 156121673.89, 14, 156682863.73, 13, 175030843.24, 2, 175965975.91, 17, 180388591.26, 18, 182313450.02, 28, 207269246.51, 37, 220377808.99
6, 37, 25558843.26, 42, 27037202.85, 12, 29445550.93, 9, 31150045.48, 18, 31171292.36, 7, 31898408.71, 22, 33683653.25, 43, 34100297.15, 8, 35178753.35, 6, 37025426.09, 38, 37554185.00, 26, 38135602.60, 44, 39903045.75, 13, 42563093.19, 14, 48318588.64, 32, 52921688.34, 36, 62849837.24, 39, 66169483.77, 29, 81009139.64, 34, 129026078.74, 30, 163968165.90, 10, 180805688.12, 40, 189205417.73, 20, 193056299.86, 3, 193313357.16, 17, 199484894.74, 31, 201508884.42, 45, 205555692.82, 27, 212872628.18, 23, 218356905.70, 4, 223719344.94, 11, 232058878.47, 25, 237087229.99, 35, 238099145.19, 1, 240890981.27, 19, 268321454.96, 5, 274349478.91, 28, 280603178.95, 15, 305816708.81, 33, 338067432.92, 21, 342716972.30, 16, 469502049.54, 2, 473554041.39, 41, 478555215.89, 24, 491690947.70
7, 35, 31621249.87, 16, 32488746.83, 44, 35356246.01, 2, 37196295.97, 12, 40925898.85, 11, 41502371.14, 10, 45052405.91, 36, 50113186.95, 18, 54008699.73, 8, 63245285.74, 22, 67700924.02, 34, 68931580.17, 15, 75526239.86, 43, 76735216.84, 13, 84166704.65, 25, 86689444.02, 5, 99695250.74, 38, 101390934.32, 45, 103337598.31, 32, 104129752.10, 26, 110174444.34, 41, 111221186.13, 21, 111491233.09, 28, 111515793.01, 40, 113040626.51, 27, 123223205.92, 24, 124268403.73, 33, 125115758.57, 4, 127568207.52, 42, 129135290.51, 37, 129320900.58, 39, 146501911.16, 9, 148290975.68, 23, 153566603.59, 17, 173080840.09, 31, 203270336.24, 20, 230693064.63, 7, 274776993.85, 3, 299386369.39, 29, 343747089.85, 14, 386756916.95, 19, 389906672.59, 30, 406945064.41, 6, 412064010.45, 1, 439444972.46
8, 24, 10180827.26, 29, 12177932.20, 25, 12518344.30, 30, 13133126.61, 3, 13957568.92, 37, 13969165.15, 20, 14978841.75, 40, 15534454.66, 12, 15907668.77, 18, 16657076.44, 36, 17630760.99, 5, 18326625.03, 9, 20397884.95, 44, 21365440.31, 4, 22477555.37, 42, 24003590.39, 11, 24318721.16, 8, 24324277.47, 34, 26575818.19, 23, 26952282.74, 27, 27926834.96, 7, 28062026.73, 1, 30075844.15, 21, 30321163.90, 32, 31912895.05, 10, 33783091.34, 38, 36351248.96, 45, 38070131.50, 35, 39205937.90, 41, 40258050.13, 16, 40373007.34, 19, 42582375.59, 31, 43600550.83, 6, 55628229.44, 15, 72331840.10, 28, 74256172.53, 2, 76709588.17, 14, 86178432.73, 22, 86267973.69, 33, 92860446.12, 39, 99683831.61, 17, 103658938.31, 13, 110087852.00, 43, 111036224.93, 26, 112299921.52
9, 6, 48305337.07, 8, 55584292.97, 1, 56525780.10, 12, 58768914.12, 37, 59597311.86, 45, 59845508.69, 33, 59962722.02, 9, 62534752.92, 19, 72784950.91, 41, 73994661.11, 21, 74011153.59, 42, 78997020.16, 7, 81709288.46, 24, 92033213.44, 35, 100496001.43, 25, 103300710.35, 30, 106572117.23, 13, 107314898.82, 15, 115778309.23, 29, 124749938.52, 22, 213741623.81, 16, 237489103.82, 17, 243805295.68, 23, 250677542.50, 4, 270857130.07, 43, 287275094.02, 32, 315275345.77, 5, 326855077.25, 26, 328664291.99, 14, 339395506.48, 18, 349858434.37, 44, 350213479.94, 34, 356068000.75, 3, 357638712.37, 10, 370785499.19, 40, 371021410.17, 2, 376038808.66, 27, 395129612.16, 28, 414572982.75, 11, 425495625.95, 36, 436794322.33, 20, 445653166.36, 39, 452234132.72, 38, 494015409.90, 31, 505285142.93
10, 43, 18633591.72, 41, 19559662.09, 7, 20188826.46, 34, 20241224.12, 36, 23590316.85, 37, 23698068.32, 13, 24743172.54, 6, 25633863.96, 45, 27155707.81, 42, 27828713.48, 33, 27909165.21, 27, 28916093.16, 10, 31288961.09, 4, 33091685.86, 44, 36789910.97, 14, 37475937.75, 16, 38618163.29, 40, 39264135.98, 17, 43568540.92, 20, 44619676.11, 30, 48568752.14, 12, 67049311.42, 39, 68933500.37, 21, 71795102.18, 11, 77612372.13, 5, 82004584.54, 31, 84635415.95, 22, 87273388.03, 28, 94267886.43, 18, 97376662.59, 32, 97471168.91, 38, 101035918.05, 8, 112482669.96, 29, 114966752.09, 25, 123672593.79, 26, 124676971.51, 15, 126320689.01, 9, 126383576.10, 35, 127733707.99, 23, 131315651.55, 3, 234895992.78, 2, 251220678.05, 24, 253963295.55, 1, 307457361.49, 19, 315374947.59
11, 41, 72991401.29, 14, 85336265.99, 19, 86452867.50, 40, 90628674.69, 11, 96897702.07, 4, 98458808.63, 23, 121421349.05, 29, 124212907.75, 36, 133375016.53, 3, 144516411.37, 16, 146744986.71, 33, 167559137.45, 8, 171508467.62, 43, 210040067.16, 1, 215539434.80, 7, 221729320.91, 18, 227243863.49, 26, 295894723.69, 45, 305378818.80, 9, 426665806.00, 39, 506763271.64, 42, 535562852.93, 6, 556277374.83, 2, 587958195.87, 28, 687177197.91, 24, 4108509008.09, 22, 4163339567.47, 25, 4502482302.24, 10, 4762156831.66, 27, 4938085103.07, 5, 5063086485.16, 31, 5315828195.03, 17, 5425855437.28, 37, 5432595006.38, 34, 5526340840.92, 38, 5608409569.53, 32, 6802320227.34, 21, 7001444213.22, 12, 7748100223.90, 20, 9070259785.18, 30, 9228873697.99, 15, 9460714380.80, 44, 11081808152.50, 13, 11179803900.80, 35, 11491675875.56
12, 30, 21477629.83, 24, 24581115.71, 23, 26776755.33, 38, 28493980.70, 16, 28879374.85, 41, 28978528.85, 44, 29117818.98, 36, 30274731.25, 33, 30965049.37, 25, 34532901.81, 39, 34617556.33, 22, 35890256.89, 14, 36194690.84, 4, 37610001.08, 10, 38094659.48, 26, 38718674.51, 11, 40554476.18, 1, 43731587.35, 13, 43839842.69, 31, 45617016.63, 15, 78884833.57, 28, 94657386.59, 37, 113744347.36, 2, 117643766.11, 12, 123166794.59, 34, 126510794.08, 42, 126698962.92, 9, 128112898.33, 19, 129254499.18, 3, 133798758.91, 21, 138020063.17, 40, 154865285.19, 5, 168922916.53, 32, 177866158.82, 45, 194642409.45, 18, 198492571.59, 27, 204102388.23, 20, 227373724.01, 7, 229709935.12, 43, 254002201.65, 8, 263392361.64, 6, 271057308.77, 17, 273028178.38, 35, 305764906.62, 29, 311099226.32
13, 45, 13925787.56, 8, 14940586.23, 43, 15423523.17, 3, 15559772.46, 2, 18979982.58, 22, 19698958.76, 4, 19850156.56, 29, 20560701.55, 5, 20765468.82, 44, 22469819.53, 13, 23263855.26, 14, 23727648.32, 40, 24227479.55, 10, 26168215.17, 31, 27007165.86, 15, 28279495.03, 42, 30058517.67, 33, 30703891.21, 39, 36376441.16, 38, 37003468.85, 1, 51383018.48, 18, 60470417.02, 26, 66762199.63, 16, 68569728.56, 32, 69895376.67, 20, 74132456.29, 30, 75620742.30, 6, 79819034.22, 24, 83454263.40, 11, 85379533.78, 21, 88436970.70, 25, 98134380.82, 19, 99609783.87, 37, 103483264.92, 7, 107226283.59, 36, 108097998.65, 28, 117622641.09, 9, 117833878.06, 41, 121855961.30, 12, 126394945.26, 35, 130869960.71, 27, 132216324.21, 23, 134508070.54, 34, 150424297.23, 17, 196631496.17
14, 2, 25119087.21, 39, 25705161.61, 26, 25861433.55, 3, 26736828.02, 17, 28299984.59, 43, 29000832.21, 5, 29815198.92, 32, 29979881.55, 18, 29990546.51, 33, 32428131.22, 7, 33658449.96, 42, 38755143.17, 24, 40284726.66, 4, 40960503.96, 27, 46169970.81, 38, 63511774.60, 1, 72263517.58, 20, 73607515.09, 19, 76430099.73, 25, 81027547.45, 37, 84470577.23, 22, 92559069.13, 45, 101684627.71, 34, 114386826.55, 23, 138494252.65, 11, 138738663.22, 30, 145569710.57, 40, 155003041.05, 6, 187646310.49, 28, 197533722.24, 14, 201938100.72, 35, 221046558.60, 44, 244787809.87, 10, 247805514.84, 16, 250778993.32, 31, 252253708.22, 9, 260672339.02, 15, 265186479.15, 29, 268313669.16, 41, 311253094.00, 12, 312182088.98, 21, 338829383.80, 13, 346622752.29, 36, 361788001.31, 8, 378612559.07
15, 41, 20553639.49, 37, 22209671.69, 24, 23678507.59, 6, 25376039.32, 7, 26042974.64, 4, 27004116.97, 11, 31528827.20, 26, 32932063.85, 32, 36360909.76, 35, 36702650.02, 25, 37160076.22, 19, 38959711.96, 42, 41503742.50, 15, 43486203.39, 16, 45389631.31, 30, 49362899.80, 38, 49774015.37, 34, 50042478.75, 39, 51447488.82, 43, 56466697.06, 8, 59286015.32, 13, 61759811.24, 27, 62572965.25, 18, 63758160.95, 12, 66932349.04, 2, 68531677.80, 21, 70572014.43, 3, 74392156.76, 1, 77470261.40, 9, 81120662.11, 14, 81662536.94, 20, 82293481.63, 45, 88824516.12, 23, 93761577.91, 29, 97409309.86, 40, 99945020.57, 28, 104614221.33, 10, 111426360.60, 36, 113158694.16, 44, 122540688.49, 17, 123556741.71, 33, 126647234.11, 31, 128141101.39, 22, 143144412.29, 5, 145524179.86
16, 12, 5946392.16, 17, 6344604.24, 36, 6768820.97, 9, 8257312.84, 22, 8376344.78, 37, 8738938.32, 13, 9062671.91, 15, 9067694.14, 44, 9227650.58, 35, 9430994.04, 29, 9466987.59, 40, 9568645.79, 23, 9803388.53, 21, 10242113.36, 45, 10477248.65, 6, 10658721.53, 10, 10778180.97, 28, 11818946.61, 2, 12058244.41, 16, 16304987.21, 38, 17699930.44, 11, 18020111.84, 33, 19459487.57, 39, 21929498.87, 27, 22302900.09, 5, 24102565.45, 18, 24795576.71, 31, 24884989.88, 8, 25963615.89, 43, 26624383.67, 7, 27544509.17, 3, 29265064.43, 26, 30926256.73, 24, 32148368.13, 1, 33756940.60, 20, 33847241.55, 41, 34128809.92, 30, 34262018.74, 32, 37544542.86, 25, 37751865.63, 42, 39624666.37, 19, 42741801.50, 4, 46429801.89, 34, 51574618.93, 14, 62478856.64
17, 2, 6868086.82, 4, 7395355.40, 44, 8765650.22, 39, 9147824.71, 32, 9327905.99, 20, 9618692.19, 10, 10208263.21, 17, 10299895.27, 22, 11472169.39, 24, 11528311.06, 9, 11873232.19, 14, 12366909.60, 38, 12802320.32, 28, 13523239.10, 29, 15851261.75, 15, 16074898.87, 37, 16962332.89, 1, 17168466.09, 27, 18111088.40, 11, 18687248.01, 3, 19487044.72, 33, 20184562.77, 13, 20754715.62, 7, 22488297.22, 45, 22587670.78, 35, 23541024.66, 6, 24114674.04, 16, 24256582.81, 23, 25734335.25, 30, 31642566.57, 5, 40376543.44, 36, 41353160.76, 42, 43653627.51, 43, 50271642.57, 18, 56660397.65, 26, 60227405.39, 8, 62351581.16, 31, 63652074.67, 19, 67096825.54, 25, 74903611.07, 40, 76903194.95, 21, 78640191.29, 41, 78789660.55, 34, 90093640.43, 12, 109573019.28
18, 13, 21674830.94, 31, 24125488.28, 41, 25782699.33, 17, 26588449.55, 33, 28302771.59, 18, 30167255.40, 23, 31504254.95, 36, 31587857.21, 16, 32277176.94, 5, 32335251.38, 34, 34711074.29, 21, 36559199.61, 28, 36636281.33, 7, 42375756.13, 42, 45322019.38, 3, 56553170.13, 6, 63523409.79, 30, 64384691.95, 26, 72566787.56, 38, 74830630.99, 2, 76509020.14, 37, 77795169.81, 29, 116276373.99, 24, 122426814.18, 12, 138717638.60, 25, 223671308.82, 4, 236253203.62, 35, 245369735.17, 9, 254038825.27, 27, 292555802.27, 44, 295962071.43, 40, 302264681.25, 19, 303714745.99, 20, 306953184.95, 1, 314101553.42, 11, 314460973.96, 15, 330799169.67, 32, 345124137.89, 43, 394737631.81, 8, 394868420.65, 10, 403790284.64, 39, 419480976.81, 45, 438570949.69, 14, 503234173.48, 22, 565545306.68
19, 41, 12267200.01, 6, 13062563.31, 8, 13125567.90, 21, 13725559.70, 10, 14185416.45, 29, 14330564.02, 32, 15751676.19, 2, 16218897.02, 31, 16326897.85, 7, 17044448.52, 37, 18090642.59, 33, 18336629.34, 25, 18557973.25, 20, 18625827.02, 24, 19577766.56, 3, 19960368.41, 40, 22585493.77, 36, 23151553.86, 22, 25409444.10, 34, 26420929.50, 45, 107656045.16, 38, 115780480.72, 27, 115946144.98, 14, 132394088.70, 35, 135894552.11, 43, 152367738.12, 4, 154344243.28, 5, 157933655.82, 13, 164765590.47, 19, 174477540.03, 28, 179417205.38, 30, 188325958.41, 11, 192294224.07, 18, 192833881.91, 26, 193029146.92, 44, 207331918.16, 39, 243754172.69, 9, 245737574.30, 1, 248483202.65, 15, 251088826.44, 17, 263573533.30, 16, 270918148.82, 23, 300825187.50, 12, 383673930.49, 42, 402430831.28
20, 18, 23913559.10, 15, 24129556.02, 36, 24568707.46, 19, 24626406.43, 44, 26933148.67, 32, 29091751.61, 8, 30188003.99, 22, 30289828.98, 39, 32613877.81, 4, 32719782.29, 28, 33465360.69, 31, 33706261.22, 27, 34534429.19, 29, 35102506.59, 20, 35463391.53, 5, 36065785.24, 40, 37090756.33, 41, 38670825.24, 33, 38945590.89, 3, 43226109.84, 43, 54124672.92, 35, 55148395.01, 38, 56532971.79, 37, 62805395.89, 6, 63935506.85, 34, 73970624.04, 24, 81638513.44, 13, 83933423.10, 12, 100341375.04, 26, 102447424.89, 45, 117117422.17, 21, 120176245.66, 11, 121005523.92, 17, 125583384.76, 9, 139059396.29, 42, 151251716.45, 25, 156263109.23, 2, 169517083.46, 14, 208750822.98, 7, 219671431.63, 23, 220973998.38, 30, 254267106.39, 1, 262172860.87, 10, 294136487.65, 16, 304067286.51
21, 21, 8038760.17, 17, 8323478.54, 38, 8429778.45, 33, 9230360.59, 3, 9411182.92, 24, 9448829.29, 44, 9616234.94, 18, 10085636.47, 29, 10681779.37, 16, 10995238.00, 30, 11259312.28, 27, 11418882.58, 5, 13150750.17, 10, 13400410.53, 9, 13474445.67, 20, 13609631.67, 35, 13968035.21, 22, 14211572.21, 45, 20317701.82, 6, 22830514.46, 11, 24230729.94, 36, 25275868.83, 43, 31081974.55, 31, 33308480.79, 32, 42610880.92, 8, 55459222.77, 37, 62671055.60, 42, 82712428.57, 28, 89697360.98, 26, 92902283.05, 7, 107742438.84, 12, 123638502.33, 41, 127186085.28, 1, 128924124.30, 2, 135741204.07, 13, 138327553.29, 40, 153442849.52, 25, 162869386.74, 4, 174047680.58, 15, 176682966.22, 34, 178498858.16, 39, 183243937.98, 14, 203040503.85, 23, 213402951.34, 19, 220486317.34
22, 34, 13337984.30, 45, 13487552.28, 17, 14422218.14, 12, 14509940.85, 20, 15110180.05, 41, 16538604.46, 15, 17099282.92, 21, 18328795.63, 8, 20640410.97, 7, 21403683.95, 6, 23929797.16, 39, 24137099.39, 30, 25298791.20, 19, 25732255.38, 33, 26427485.50, 11, 26579041.21, 31, 26840402.89, 35, 27678944.14, 18, 27712245.63, 27, 28680651.82, 36, 28680688.63, 43, 29404057.41, 1, 30055678.10, 10, 30723074.98, 3, 31636002.91, 23, 32491525.36, 37, 33884658.68, 22, 34229600.61, 24, 34262818.47, 14, 34667921.67, 13, 35230114.85, 5, 35235575.63, 28, 38317432.36, 38, 39396981.68, 32, 42177996.78, 25, 45031397.41, 16, 45537761.60, 2, 48250357.94, 4, 54151148.61, 26, 56279792.14, 42, 58153588.41, 40, 66560866.26, 29, 70395153.63, 9, 86196667.43, 44, 91432239.53
23, 18, 6327299.98, 11, 7628812.37, 26, 7876593.50, 24, 8053152.50, 31, 8085930.59, 34, 8253678.25, 5, 8384702.22, 43, 8511924.74, 39, 9328042.29, 44, 9565236.71, 28, 10025195.83, 38, 11518965.62, 7, 15691399.62, 33, 15833442.97, 23, 16113941.48, 10, 16854704.59, 13, 17084862.98, 9, 17338021.02, 35, 17568991.54, 27, 19912439.06, 25, 22676340.83, 36, 23291004.90, 32, 23567426.59, 8, 25237205.76, 45, 25531535.79, 42, 27284756.77, 30, 27702818.52, 29, 28837202.57, 2, 29564732.89, 40, 30123536.56, 16, 30940521.96, 1, 30954065.43, 21, 31119050.02, 22, 33061379.64, 12, 33144013.73, 6, 33348838.58, 19, 33781757.67, 3, 34543822.10, 17, 34937251.80, 20, 38301515.40, 41, 41373375.80, 14, 42018664.11, 15, 42925335.92, 37, 49965381.28, 4, 74909870.25
24, 14, 14786567.14, 36, 14787855.61, 5, 15088177.52, 42, 15555208.22, 21, 15753469.02, 43, 16087671.02, 24, 16510436.72, 9, 17150656.84, 3, 19450693.72, 25, 19469287.69, 2, 21204389.06, 7, 21310555.22, 40, 21504339.27, 22, 22574237.64, 10, 23270469.33, 44, 23966424.32, 18, 26427925.41, 31, 28138670.37, 39, 28551935.05, 15, 34153728.24, 38, 40662205.08, 1, 41537405.28, 37, 45587597.00, 23, 46576684.50, 17, 52441891.33, 12, 53960815.06, 13, 55472001.01, 6, 60658517.73, 32, 61223412.09, 33, 65477641.34, 4, 85307633.58, 8, 99991157.73, 29, 101602284.69, 30, 106280139.32, 11, 129376591.73, 34, 157727911.53, 35, 159208578.37, 16, 187343626.18, 28, 225153332.84, 19, 228288865.34, 20, 254589435.80, 26, 334167467.44, 45, 344969675.03, 27, 348972864.74, 41, 407751871.69
25, 17, 59049181.56, 20, 62506163.58, 19, 63508273.22, 32, 64712526.04, 37, 66498284.20, 12, 72350551.54, 34, 81789189.95, 38, 88054948.89, 29, 95681936.31, 5, 102444826.78, 27, 103763152.67, 15, 110633739.72, 36, 119472708.33, 43, 119502125.41, 21, 134532790.05, 4, 159337068.37, 28, 160367597.73, 35, 179340978.26, 40, 182543155.73, 22, 196227504.61, 39, 201946543.90, 3, 207049107.29, 13, 214886298.93, 45, 216973324.66, 31, 219153097.10, 2, 223138706.90, 44, 237748727.37, 33, 242568008.20, 8, 280279919.92, 42, 281349822.77, 9, 291043665.81, 18, 314759933.76, 1, 316759868.47, 30, 342926398.82, 6, 345477313.89, 10, 348250568.43, 41, 372038880.95, 16, 373591610.86, 14, 424076125.55, 25, 469934467.16, 11, 593094983.08, 26, 599415691.59, 7, 651474676.59, 24, 709564613.52, 23, 737721541.44
26, 22, 19286482.24, 25, 20826701.28, 44, 21589588.82, 2, 24256288.13, 13, 25520353.30, 6, 26900873.02, 7, 27084241.85, 24, 27549443.83, 10, 27799218.10, 29, 28071004.39, 28, 31528602.71, 33, 33099778.73, 38, 33215565.69, 40, 34687666.88, 30, 35176813.62, 23, 37093760.25, 14, 38637235.52, 1, 39156721.60, 9, 46331981.65, 15, 46598077.56, 11, 86292666.73, 20, 88176516.90, 41, 100541822.41, 39, 139738356.35, 26, 164675194.52, 17, 169318194.78, 5, 182527343.31, 19, 184835386.46, 18, 245761289.59, 16, 253788485.78, 21, 269446874.04, 32, 278082180.22, 42, 284319695.06, 12, 291592744.59, 37, 294988102.65, 45, 335543074.57, 34, 361822269.11, 36, 376178116.50, 8, 398615654.94, 27, 418137122.21, 31, 422550380.88, 3, 448180769.24, 43, 455124456.04, 35, 467322414.21, 4, 607455739.51
27, 17, 9111693.19, 36, 9144836.03, 39, 9522119.28, 31, 10296046.64, 43, 10530803.81, 41, 10600511.12, 4, 10811568.07, 15, 10980808.24, 26, 11028827.49, 42, 11241795.98, 38, 11495877.05, 30, 11791861.49, 25, 11808324.78, 45, 12802392.21, 22, 13851478.43, 20, 14936461.93, 6, 15261395.46, 18, 15288222.75, 16, 16349778.59, 40, 16775009.82, 2, 18412179.89, 12, 19337304.62, 19, 20189885.65, 21, 20803004.13, 14, 22116216.16, 34, 23141482.49, 7, 25829438.18, 28, 27919096.99, 32, 28272660.72, 27, 28360511.70, 8, 28526734.55, 33, 32758817.02, 1, 33113744.52, 35, 35219760.68, 10, 35634856.30, 9, 37015000.24, 24, 37142586.23, 3, 37252877.66, 29, 38329933.18, 13, 44290387.99, 44, 44965651.94, 37, 46700498.79, 11, 56203516.04, 5, 77308467.97, 23, 132301761.34
28, 19, 21365113.78, 27, 22304392.64, 5, 23856235.44, 38, 25435327.23, 30, 26316650.20, 32, 26477913.78, 4, 29395893.93, 17, 30702504.53, 34, 37684020.40, 9, 37990837.84, 36, 38020917.30, 41, 39625745.41, 45, 41689224.21, 21, 42054718.03, 12, 46048829.50, 1, 49806599.53, 10, 59018527.04, 24, 68476867.08, 40, 72577672.98, 13, 86945288.89, 6, 92153886.60, 25, 94634441.24, 33, 99823911.78, 8, 105075650.74, 39, 105901759.94, 37, 106188144.64, 31, 111045084.19, 14, 111900227.37, 3, 113896041.77, 11, 118193376.38, 42, 120030393.08, 18, 123362286.89, 28, 124704844.76, 16, 124864344.87, 44, 125890434.92, 29, 126132351.35, 23, 127658906.12, 26, 136539865.93, 35, 140798387.69, 22, 144670622.35, 7, 150528369.92, 15, 155065457.44, 2, 163299936.94, 43, 196092883.11, 20, 229528199.01
